person_id,driving_experience_years,credit_score,vehicle_ownership,annual_mileage
800126,20-29,0.5820319285827447,1,10000
919735,20-29,0.4416212841608317,1,10000
230073,0-9,0.4816090098474042,1,12000
528346,20-29,0.6067215769746466,0,11000
605381,10-19,0.4626087278813787,0,11000
312360,0-9,0.5819435693706934,1,11000
887362,0-9,0.3447214705641955,1,13000
349447,30+,0.4977241201605584,1,9000
312112,20-29,0.6870212507119465,1,15000
505219,10-19,0.5342378134576791,1,13000
262243,20-29,0.7676855180298198,1,11000
120748,20-29,0.654942816500423,1,12000
328633,0-9,0.41480763135074,0,13000
370707,10-19,0.6238595839166803,1,9000
216071,0-9,0.4680292913926392,1,12000
820590,0-9,0.5074008408508591,1,18000
922572,10-19,0.3164716661126049,1,19000
805369,10-19,0.4883662031691745,1,11000
772578,10-19,0.5267589722950471,1,10000
372985,0-9,0.4834977826092593,0,9000
667912,0-9,0.5499953205668339,1,10000
187967,10-19,0.2372563014926556,0,9000
404970,10-19,0.6744817474906067,1,11000
32633,10-19,0.4248440726698839,0,13000
482472,10-19,0.4925770222071778,1,13000
81772,10-19,0.4865883085074041,0,14000
277057,0-9,0.4431854239918825,1,8000
486367,10-19,0.3471405536397861,0,10000
954449,0-9,0.4917783269031488,1,11000
822325,10-19,0.5054014188775956,0,11000
814001,20-29,0.8242392308473437,1,11000
529429,10-19,0.5313585770595843,1,8000
9810,0-9,0.3777147276110605,1,14000
115999,10-19,0.6764409759079514,1,7000
831779,10-19,0.4554149588279552,1,15000
856331,20-29,0.7167482471850147,0,9000
347835,20-29,0.6356549784727117,0,8000
102613,10-19,0.5449753837822652,1,10000
511284,0-9,0.6194783739193893,0,9000
549759,0-9,0.4116977364125221,0,14000
506166,0-9,0.6545601347417324,1,13000
361771,10-19,0.2906128603527876,0,12000
569313,10-19,0.6749652735613098,1,9000
877603,20-29,0.6365452038481185,1,13000
346384,20-29,0.5307622793835239,1,7000
868371,30+,0.5825871192541117,1,11000
192740,10-19,0.5668524545458234,1,10000
124336,0-9,0.4754655248707664,0,8000
358754,0-9,0.4368782604550723,0,8000
346737,0-9,0.6053700521644583,1,11000
957592,0-9,0.3447260205156397,0,10000
747424,10-19,0.6114863840559009,1,19000
978142,10-19,0.292752440609447,0,6000
398420,10-19,0.6310710282783221,1,14000
393578,10-19,0.4749628788875642,1,13000
786452,20-29,0.4386800328335077,0,15000
438810,10-19,0.6919818981488954,1,10000
928634,10-19,0.5258122890796684,1,15000
556694,20-29,0.2419678099526762,1,13000
662324,20-29,0.6101114489797282,0,9000
495404,0-9,0.4966414602056878,1,14000
774482,0-9,0.3177746157661034,1,6000
213400,10-19,0.5625420927020848,0,11000
948302,0-9,0.5753697596133064,1,9000
574897,20-29,0.6260824844126037,0,4000
860511,20-29,0.579613604777953,1,8000
844035,10-19,0.4988020070215582,1,12000
597762,10-19,0.4928317497912149,1,10000
795820,0-9,0.3489358689840792,1,9000
103535,10-19,0.2715958688606358,0,14000
592075,0-9,0.4475817236304154,0,10000
948376,10-19,0.7175963040548891,0,6000
65029,30+,0.5279775076783684,1,12000
160733,20-29,0.5646016008340309,0,13000
215190,10-19,0.6694575152378006,0,13000
251765,10-19,0.5669224482583299,1,16000
551093,0-9,0.3981410019830886,0,14000
611624,0-9,0.5920744431449214,1,10000
438799,30+,0.5486713813706487,1,7000
950923,10-19,0.4665051457220289,1,8000
467378,20-29,0.7009768656819415,1,11000
978770,10-19,0.7203760616486813,1,10000
337080,30+,0.6404227538536423,1,9000
461879,10-19,0.5393486705753785,1,11000
12392,0-9,0.3261357349177448,0,15000
746148,20-29,0.6822991723890577,0,8000
473110,30+,0.4877128748047643,1,10000
167554,10-19,0.6197971712851519,1,17000
897410,30+,0.693324860926029,1,14000
796159,10-19,0.4042087080511602,0,12000
111767,0-9,0.643831742884168,1,11000
256640,10-19,0.5140519835356001,1,11000
776131,20-29,0.6076010361513239,1,14000
635647,20-29,0.5606472181250814,0,10000
489766,30+,0.5410420482192485,1,10000
133714,10-19,0.4343425302586593,1,17000
644091,0-9,0.6930352236326813,1,12000
839040,10-19,0.5219898989080595,1,10000
544323,0-9,0.3456556232967087,0,15000
294244,10-19,0.3184456295189433,1,13000
348519,20-29,0.5136368091119007,1,10000
880786,10-19,0.6599500775694354,0,10000
213265,0-9,0.414141530109731,1,11000
649384,20-29,0.6249116337335517,1,12000
579898,10-19,0.5009739750388296,1,6000
3170,10-19,0.4916892938181081,1,12000
22073,0-9,0.3459734247812538,1,15000
326773,10-19,0.2966851929272209,0,11000
696102,20-29,0.7549694794813531,1,13000
567626,0-9,0.6391931117655615,1,11000
143654,0-9,0.3190805295725597,0,16000
257171,10-19,0.4463443759766256,1,12000
641737,10-19,0.5797829400692501,1,9000
288019,20-29,0.705327931633375,1,9000
222879,20-29,0.5801247496816917,1,11000
453587,0-9,0.5011041861477193,1,14000
201973,0-9,0.5364084591026463,1,16000
170494,10-19,0.5223975134341897,1,8000
574170,10-19,0.6354807022016492,1,12000
745349,0-9,0.5437966439844379,1,15000
49178,10-19,0.6441631184817507,0,10000
89454,0-9,0.563520096524054,1,12000
758530,10-19,0.5547457193004666,0,13000
132325,10-19,0.4244342185765001,1,15000
476097,0-9,0.4022681274949393,1,11000
925552,20-29,0.4990091237901978,1,13000
718411,10-19,0.4879301463828837,0,9000
798128,0-9,0.3607781398867616,1,9000
772197,20-29,0.4904823185081317,1,18000
812582,0-9,0.5614998970421214,1,13000
726832,10-19,0.3691163885175137,1,12000
872398,0-9,0.430903335483273,1,13000
812521,20-29,0.3253852143795413,0,13000
217649,10-19,0.6509104555498728,1,17000
928354,10-19,0.6079535739684157,1,13000
788907,20-29,0.6220664431382967,1,12000
435893,0-9,0.4602202743066808,1,14000
679137,20-29,0.4053191024388989,1,9000
538031,0-9,0.4169011832545236,0,14000
693279,20-29,0.740385435273135,1,9000
716777,0-9,0.7887010854473916,1,13000
939560,0-9,0.5691440277985789,1,4000
164894,30+,0.6200551852748452,1,14000
786670,0-9,0.3244394102145492,1,15000
879579,0-9,0.3195428007274368,0,19000
981511,20-29,0.6048941230927587,1,9000
376531,10-19,0.3533941820525979,1,11000
809298,30+,0.5444431648117535,1,12000
772387,20-29,0.5829767916139257,0,14000
981297,30+,0.7305352533802977,1,14000
115958,0-9,0.4684196703713496,0,12000
362009,0-9,0.3171710557596796,0,13000
390132,0-9,0.3202923909860866,0,15000
233436,10-19,0.3837012341538176,1,13000
763104,0-9,0.3613831569995003,0,20000
611581,0-9,0.4695911006478194,0,9000
599285,0-9,0.3991984191620157,0,13000
845052,0-9,0.3845632614307868,0,13000
55307,10-19,0.5693042359300508,1,14000
124198,10-19,0.3239487927523744,1,13000
234534,30+,0.7576978508471267,0,9000
820342,20-29,0.5886053024756462,1,11000
639413,0-9,0.4073259361954053,1,17000
206287,30+,0.5788384763002652,1,6000
964920,30+,0.5177781682653934,1,10000
898864,10-19,0.5686069035052954,1,9000
863443,0-9,0.654800779540333,1,10000
21970,10-19,0.3198665683858178,0,9000
848667,0-9,0.6035708014041429,1,17000
299972,0-9,0.2887988483038722,0,16000
167901,20-29,0.538136083476877,1,7000
836212,20-29,0.4660439400287874,1,13000
790055,10-19,0.4462680345127816,1,13000
966182,10-19,0.6809430993894428,1,9000
29709,0-9,0.3944761217596779,1,20000
487679,0-9,0.4341768489664945,1,15000
147148,0-9,0.5992673582536957,0,16000
990642,30+,0.449235268668988,0,15000
377426,0-9,0.3495977394363498,0,10000
152261,20-29,0.5830542462676147,1,14000
332981,0-9,0.4602762946307643,0,10000
587731,0-9,0.4014583064798288,0,14000
149960,0-9,0.2808705143671906,0,13000
645328,0-9,0.6237889131092162,1,12000
694648,30+,0.3796239634762667,1,15000
458705,0-9,0.2095355658756037,0,14000
171542,0-9,0.4457246020489612,1,11000
703666,10-19,0.5420113858437505,1,14000
237440,0-9,0.325543397991931,0,14000
106656,0-9,0.3136698098711777,0,17000
546789,10-19,0.6010532063328821,1,11000
298448,0-9,0.4284759689219815,1,8000
282809,10-19,0.3865534959712492,1,11000
87793,10-19,0.7308847181141034,1,12000
325565,20-29,0.4775157945234299,0,11000
865541,30+,0.6861226327517858,1,10000
136686,10-19,0.4238042048160254,1,8000
802004,10-19,0.6405433467964188,1,11000
262098,30+,0.7139835082195871,1,7000
254918,0-9,0.3726891290710714,0,14000
910677,0-9,0.5060807514039187,1,7000
547750,0-9,0.4357316063417537,1,12000
871213,0-9,0.5153255968906303,1,9000
437131,20-29,0.5033082281692959,1,9000
250758,0-9,0.5089922281999854,0,13000
569452,10-19,0.5312933981918833,1,8000
862136,10-19,0.2260193423943462,0,9000
652211,20-29,0.6833198858703784,1,12000
876412,10-19,0.2837268352335609,0,13000
622100,0-9,0.4530919726753057,1,15000
757549,0-9,0.4279735401567581,0,10000
2387,0-9,0.5799325036909065,1,13000
528269,10-19,0.4464963868663439,0,11000
902327,10-19,0.4916750670245821,0,11000
232104,10-19,0.3988065653853319,0,8000
945458,20-29,0.4099410441027335,1,4000
384016,30+,0.3818468667605141,0,9000
867596,0-9,0.4201886962009328,0,9000
11018,0-9,0.4970074849755552,1,9000
728493,0-9,0.6966064948387024,0,14000
402717,20-29,0.5668679085048838,1,14000
878696,0-9,0.3784484074982317,1,17000
614195,0-9,0.6121340347986063,0,13000
527311,20-29,0.6781610551812627,1,6000
700215,0-9,0.3921555900589169,1,15000
344689,10-19,0.7840683503746512,1,8000
909432,20-29,0.6473229117194416,1,11000
789378,20-29,0.6460072898355432,1,16000
857314,0-9,0.4698879863696998,1,13000
691440,20-29,0.6033954675394301,1,9000
255458,0-9,0.6062851093087311,1,9000
380785,20-29,0.6575798082929756,1,11000
314661,0-9,0.2246179542829269,0,13000
976565,0-9,0.3548520408825502,0,9000
864,0-9,0.5542039032649119,0,11000
276148,20-29,0.5826768633485728,1,10000
948661,0-9,0.2270452622025005,1,14000
500669,10-19,0.4272432176271041,0,12000
779949,10-19,0.615030453397865,1,9000
255325,10-19,0.7889633807472475,1,8000
709025,30+,0.4631299020210217,1,12000
622416,20-29,0.6179059580876206,1,12000
20282,0-9,0.5559935904541665,1,10000
665382,30+,0.72684786771411,1,10000
812400,0-9,0.5952200613739393,1,14000
980227,10-19,0.4749769581771188,1,12000
254721,30+,0.6325632210270822,1,14000
892200,10-19,0.487077886333249,1,11000
273182,30+,0.6792196784305438,1,14000
633166,20-29,0.3685388519924869,1,12000
607957,10-19,0.597930261239771,0,8000
474543,10-19,0.3290069975625745,1,13000
272051,10-19,0.5720190012201976,1,17000
13803,0-9,0.4486251557238624,0,15000
489335,30+,0.5636668854459116,1,14000
515068,10-19,0.5601355746697445,0,9000
166,0-9,0.5316142276694357,1,15000
518489,20-29,0.5065479620081467,1,14000
2087,10-19,0.4517846632422784,0,13000
709508,10-19,0.5667507946435171,0,13000
999554,10-19,0.7656532226479698,1,14000
728097,30+,0.6131527816300589,1,10000
797383,10-19,0.520361933319309,0,11000
334319,0-9,0.2912171614439346,0,15000
658487,10-19,0.6143091187985138,1,16000
421465,30+,0.4929097912257744,1,14000
3308,10-19,0.5905539391443677,1,7000
465907,20-29,0.6287561730711299,1,7000
374706,0-9,0.6036277666982275,1,8000
671872,10-19,0.3715865728965999,0,11000
455207,0-9,0.4881438891213016,1,10000
790787,10-19,0.5575721093560834,1,11000
112631,0-9,0.3264579937281718,0,12000
860951,10-19,0.4258439631405441,1,14000
304729,20-29,0.7795065148716414,1,12000
783247,10-19,0.4846411600523535,1,8000
624964,10-19,0.7896970696998267,1,6000
562660,0-9,0.2424003611667906,1,11000
458376,0-9,0.1597997577289595,1,11000
179327,20-29,0.578141860005645,1,11000
521217,0-9,0.3891654356598959,1,13000
35060,0-9,0.5495982093884995,0,12000
461574,20-29,0.6347520505605626,1,13000
115983,20-29,0.5400961168528494,1,14000
255136,20-29,0.7337520945037399,1,16000
359219,0-9,0.5702930111850311,1,15000
908912,10-19,0.4731626917961498,0,11000
569710,0-9,0.4961001371598092,1,14000
119342,0-9,0.3814843303206452,1,13000
508233,0-9,0.5166292248757678,1,14000
915696,0-9,0.53871249386506,1,13000
149588,0-9,0.7465386189361777,1,9000
382343,10-19,0.6971250545224917,1,13000
676727,0-9,0.6510711524615646,0,10000
779931,20-29,0.5528164567089305,0,17000
744484,20-29,0.7014907761446307,1,9000
612786,20-29,0.5853750508670569,1,15000
210810,10-19,0.5123501239909536,1,16000
989711,20-29,0.496045020174952,0,7000
481495,0-9,0.4111577555058825,0,15000
935631,10-19,0.5825670543060854,1,9000
255476,10-19,0.6707447711024594,1,12000
415415,0-9,0.5642340865253003,1,12000
341827,0-9,0.4011841772135012,1,11000
802200,10-19,0.4284905011321014,0,12000
582033,0-9,0.5054556403740585,1,14000
448234,20-29,0.3806910508101889,1,14000
91184,30+,0.7576248110302851,1,12000
702126,10-19,0.6945963049143813,1,13000
582444,10-19,0.3390782143500865,0,11000
699767,10-19,0.6344130362476522,0,10000
379065,20-29,0.560313721776477,1,8000
364800,20-29,0.4576822397720842,1,13000
839283,20-29,0.6032711170547711,1,11000
766042,20-29,0.3808724962351173,0,12000
273073,30+,0.5101936649397247,0,10000
964448,0-9,0.4517428471098496,1,11000
196094,10-19,0.5265349114410769,1,14000
759265,0-9,0.4455332144904101,1,9000
131932,20-29,0.6998495859148368,1,12000
624831,20-29,0.5824975869671862,1,10000
161972,0-9,0.5073403294926696,0,11000
211993,10-19,0.5528902169259813,1,9000
314104,0-9,0.4689000702579813,1,7000
770433,10-19,0.3259248427333523,0,13000
973329,0-9,0.3763256814265252,1,16000
119735,0-9,0.6428990696502471,1,10000
880077,10-19,0.5581555362878732,0,10000
842700,0-9,0.3884420515433392,1,12000
577300,0-9,0.6876975534249411,1,9000
937825,0-9,0.6694023811378864,1,10000
888074,20-29,0.621404881258166,1,8000
89787,0-9,0.3543835237013797,1,13000
122014,20-29,0.3459138353587543,0,14000
963384,0-9,0.0608666163116088,1,12000
18002,0-9,0.4125268753132208,0,16000
195436,20-29,0.5184003943552707,0,12000
666153,10-19,0.5383930458191597,1,12000
287539,20-29,0.7001759547090198,0,8000
585988,0-9,0.5410847412243212,1,14000
703726,0-9,0.21872019835535,1,15000
899283,10-19,0.6949487338611865,1,9000
64000,10-19,0.3966075387693641,1,10000
8982,30+,0.5645675373227422,1,12000
708569,20-29,0.478804710369568,0,9000
148210,0-9,0.8370332348694886,0,11000
889181,10-19,0.5171903559665946,1,9000
391401,0-9,0.4385062570849869,1,8000
398376,0-9,0.417634288834272,1,10000
39537,0-9,0.660212050784453,1,14000
859028,30+,0.5930830824927896,1,8000
365164,10-19,0.6467573927310968,1,11000
512493,20-29,0.5535601281630852,1,12000
436666,10-19,0.4394514155216835,0,14000
216246,30+,0.6346912841631321,1,11000
950153,10-19,0.5488353569488432,1,18000
932228,0-9,0.4121428969073713,0,17000
806138,0-9,0.6758723453150435,1,13000
906049,30+,0.6438163735226072,1,5000
163769,10-19,0.4242643876306988,1,9000
360342,0-9,0.2469181726215315,0,12000
569125,0-9,0.4549298945653736,1,11000
352678,0-9,0.4782850721464217,1,15000
712307,20-29,0.5370148267220706,1,4000
652810,0-9,0.3820569054258049,1,17000
119550,20-29,0.3802025577639479,1,11000
44307,0-9,0.6057513265918287,1,8000
485859,20-29,0.7123218578450321,1,13000
34995,20-29,0.6727438741294436,1,15000
255073,0-9,0.4822812248557766,1,11000
626989,0-9,0.3791073032178336,0,12000
382582,10-19,0.7806924095404089,1,14000
31928,20-29,0.7612274339265259,1,12000
15689,20-29,0.6731139341682015,1,7000
540695,20-29,0.6752004195481843,0,12000
245710,0-9,0.6503507350622071,0,13000
24167,20-29,0.7099480194463043,1,10000
9204,10-19,0.7454201673636555,1,13000
994719,20-29,0.4690905208181935,1,3000
272076,20-29,0.6644962988533755,1,11000
582900,30+,0.4633068402079281,1,7000
889207,10-19,0.6125447655033714,1,9000
489132,10-19,0.5290549281347546,1,8000
996641,10-19,0.4880032225572524,1,10000
804980,30+,0.6038175577620729,1,8000
682200,0-9,0.4522130268699688,0,18000
680896,10-19,0.4252055414180356,1,7000
248899,10-19,0.5975154414339057,1,14000
470135,0-9,0.3147603326369699,0,13000
179574,10-19,0.4502587002597605,0,15000
870637,0-9,0.6868348054365346,1,15000
103803,20-29,0.5487357488819309,1,6000
513509,0-9,0.2597680122744796,0,12000
221933,30+,0.4401670910148754,1,15000
300334,30+,0.7149891993960711,1,8000
527389,30+,0.5353479404009623,1,14000
601420,20-29,0.4683824152098721,1,11000
966027,20-29,0.5076387987412974,1,9000
206507,20-29,0.7501966025444267,1,11000
541387,0-9,0.5527414519128124,1,11000
197630,20-29,0.7284303462206944,1,13000
952556,20-29,0.6407637923865829,0,13000
526784,0-9,0.4897946292904909,1,10000
832997,0-9,0.4455964170637228,0,16000
12632,10-19,0.6221249967775025,1,7000
666832,10-19,0.486139420446418,0,7000
512536,0-9,0.6316504723118117,1,10000
816205,0-9,0.3119316929779445,1,10000
756198,20-29,0.7083899009884265,1,7000
713605,0-9,0.4876127080154093,1,17000
967598,20-29,0.4010924768506552,1,15000
647692,30+,0.4093871699095789,1,14000
11860,20-29,0.4873775188543629,0,9000
480618,20-29,0.5566161573304335,1,12000
928169,20-29,0.6441043784151556,1,15000
485483,0-9,0.1871101619206013,0,13000
865043,10-19,0.3724057566439613,1,12000
89663,0-9,0.47813982139298,1,14000
688496,0-9,0.4279793547975768,0,14000
416761,10-19,0.5604666642181956,1,12000
120097,0-9,0.6272576469286919,0,11000
150067,10-19,0.4487564566859073,1,10000
228938,0-9,0.6104363791572813,1,12000
507475,10-19,0.6711793098202495,1,13000
62946,10-19,0.4059780291605985,1,13000
393344,0-9,0.4449921214724386,0,14000
458811,0-9,0.318362716762062,1,12000
556436,10-19,0.3475484877058563,1,13000
983619,20-29,0.6698449508438887,1,17000
516920,30+,0.5266055787819602,1,8000
746953,10-19,0.6450397790890472,1,16000
651110,30+,0.5284332823896081,0,18000
927970,20-29,0.6372144148775452,1,12000
71714,10-19,0.5782449712652297,1,14000
614360,20-29,0.6880561124516055,1,13000
910378,10-19,0.5629828267215552,1,10000
551216,10-19,0.6742701602109986,1,9000
24512,10-19,0.5604130114765153,1,12000
864083,30+,0.7731601636776191,1,8000
823356,0-9,0.3031678648046433,1,13000
451000,10-19,0.6018766889416584,1,11000
694915,30+,0.8001186923709971,1,12000
238041,20-29,0.4300614131323766,1,15000
546701,20-29,0.6070169038473983,1,11000
875174,20-29,0.5564760604506076,0,13000
535501,0-9,0.4113308210947536,1,9000
704291,10-19,0.5090772453787626,1,10000
977100,10-19,0.5460212676387369,1,10000
802774,0-9,0.7455090188134991,1,10000
877457,10-19,0.4203287516078414,0,6000
619509,0-9,0.6309877833728277,0,12000
629867,10-19,0.5928095914482554,1,7000
519961,20-29,0.5659763747070949,1,10000
706056,0-9,0.4495356021038702,1,8000
932232,20-29,0.7582161504203389,1,11000
576420,0-9,0.5761628452185223,1,8000
355326,20-29,0.7172783650284594,1,13000
125877,10-19,0.6965068063635781,1,15000
792068,0-9,0.6128967688651865,1,9000
824414,20-29,0.546778256639701,1,6000
934839,10-19,0.4484752808221274,1,13000
769171,0-9,0.5935068544797836,1,9000
561193,10-19,0.4876462562380029,1,6000
830701,10-19,0.5629288865931877,1,13000
550573,10-19,0.6265712548186319,1,13000
773172,0-9,0.6076229002597461,1,16000
413707,0-9,0.2094641847612867,1,11000
946635,0-9,0.5884194055987398,0,7000
43235,20-29,0.6990516504418061,1,11000
335215,20-29,0.6261086476557679,1,13000
554674,30+,0.5335402924435169,1,12000
54762,0-9,0.6166892891021254,1,13000
159034,10-19,0.3740275788282017,1,12000
909112,10-19,0.4220538658043846,0,15000
174031,0-9,0.3958447787842891,0,19000
48520,20-29,0.1184454426595448,0,17000
372931,20-29,0.6613391398483415,1,12000
176958,10-19,0.5883649716073385,1,14000
320695,30+,0.7503572767842781,0,12000
12037,10-19,0.7259926462960027,0,16000
819469,0-9,0.6213619336621787,1,13000
245486,10-19,0.3383543699264796,0,14000
925661,10-19,0.5501440126091397,1,7000
396849,10-19,0.6885787961397686,1,15000
183666,10-19,0.5929634848648806,1,11000
735613,0-9,0.5502550617548964,1,12000
631211,10-19,0.6770907006539743,1,12000
291357,10-19,0.1696797792669734,1,11000
609345,0-9,0.4686229631074164,0,14000
174251,0-9,0.3195071006422301,0,17000
578173,0-9,0.5833816792751652,1,11000
749944,0-9,0.608213559921036,1,9000
130061,0-9,0.5722153142431586,1,16000
881302,20-29,0.3319360250431987,1,13000
623711,30+,0.6924913175032974,1,13000
971010,20-29,0.6170012583777524,1,10000
692065,0-9,0.4157487589912337,0,18000
513169,10-19,0.64131129293442,1,13000
637794,20-29,0.6065961554873911,1,11000
987779,30+,0.4956615644496181,1,11000
565084,20-29,0.5040570671442238,1,7000
172920,0-9,0.2821505605840015,1,15000
113172,20-29,0.4718619293037006,1,11000
494013,0-9,0.3074631176518368,0,12000
296211,10-19,0.4134435842957756,0,14000
579005,10-19,0.6341092889482153,1,13000
787850,30+,0.5202980349430921,1,10000
791808,0-9,0.4223828049555804,1,9000
513302,0-9,0.4412263206782428,1,10000
370440,10-19,0.6315436327083316,1,10000
701556,0-9,0.3918635597078393,1,15000
83127,10-19,0.5914525540747789,1,14000
453152,10-19,0.5415955914632157,0,11000
843657,30+,0.6663281044841415,0,11000
980800,30+,0.6385371846477582,1,8000
686824,10-19,0.6894318277896103,1,16000
157185,0-9,0.5577143114134616,1,14000
688770,20-29,0.5382317966431416,1,11000
120411,20-29,0.5221332912355521,1,14000
840397,10-19,0.584909082765056,0,15000
919934,10-19,0.5728456692234719,1,11000
864818,10-19,0.5020129372313837,1,10000
969332,0-9,0.4582732935025532,1,18000
615462,10-19,0.6329454562699235,1,15000
589423,20-29,0.5237618676254929,1,14000
112772,30+,0.6633920115683729,1,13000
96095,0-9,0.2499444729675596,1,15000
890246,0-9,0.4113887944961863,0,12000
72969,30+,0.6570964106240255,1,13000
830081,10-19,0.5039487280188402,1,16000
401166,30+,0.6560726354622702,1,9000
311925,20-29,0.6922263720357502,1,13000
681372,10-19,0.4634524846726996,0,15000
282068,0-9,0.6314107090924993,1,13000
893456,0-9,0.5891162336172651,1,13000
937991,20-29,0.6022376455105858,0,13000
566824,0-9,0.4366559332018472,0,13000
813442,10-19,0.3798229504651137,1,10000
982824,10-19,0.6491841156367637,1,9000
93794,10-19,0.5309633691519234,1,13000
313846,0-9,0.370017847681722,0,10000
510135,0-9,0.6661184119269805,1,9000
390703,10-19,0.5960649709293704,0,9000
750372,20-29,0.8239160079881023,1,13000
587909,20-29,0.8224546624066171,0,12000
257044,0-9,0.5035366080346114,1,14000
90176,0-9,0.3842342291965312,0,9000
737176,10-19,0.4093866302921833,1,13000
560952,0-9,0.3211324163746242,1,12000
481909,0-9,0.5539060613262209,1,5000
75063,10-19,0.7539682939704174,1,10000
618741,20-29,0.6539628846636596,1,14000
514856,10-19,0.57331559900259,1,8000
388712,20-29,0.654675698485059,1,12000
25949,10-19,0.4294653536972943,0,12000
502785,10-19,0.6892867128246558,1,7000
658244,0-9,0.7082885603982803,1,15000
141211,20-29,0.7547893031960374,1,15000
456287,10-19,0.3581739993214865,1,14000
10358,20-29,0.8598921618629106,1,7000
591890,0-9,0.3489948389471766,1,15000
310357,0-9,0.252620867950833,1,9000
740462,0-9,0.5932130010058931,1,9000
609610,0-9,0.3621758273699106,0,14000
395965,10-19,0.6917363286705358,1,9000
466727,30+,0.7149178252967803,1,8000
462639,10-19,0.4325483359197449,1,17000
114270,0-9,0.6564208952879778,1,9000
846279,20-29,0.7522696539225138,1,11000
498216,0-9,0.2735775343032223,0,10000
181238,20-29,0.5627767675870118,1,5000
489213,0-9,0.6952950986922786,1,5000
853899,0-9,0.3467482556316243,1,9000
906732,20-29,0.4862118529879106,1,6000
418029,0-9,0.2502651952740446,0,14000
440763,20-29,0.4993612646695344,1,7000
17079,0-9,0.3712229558963678,0,13000
18706,10-19,0.5769913905241298,1,14000
468679,0-9,0.406241340588986,0,15000
764148,0-9,0.5432204543230971,0,14000
979921,0-9,0.6205866952675222,1,12000
529826,20-29,0.2614768987482765,0,10000
667847,20-29,0.6821916921731194,1,11000
279295,10-19,0.6464929639421738,1,6000
472475,0-9,0.1592498162888258,1,13000
76071,20-29,0.6794200245925399,1,18000
277926,10-19,0.5826918254401455,1,13000
708364,10-19,0.7210323866035943,1,11000
733548,20-29,0.4497933664600912,1,12000
866874,0-9,0.5813715888213362,1,8000
91104,0-9,0.6696207773659446,1,11000
304877,10-19,0.5461828207501663,0,11000
432729,0-9,0.355725534941864,1,16000
12020,0-9,0.5754886558581285,0,13000
496624,0-9,0.5861214009823864,0,10000
94813,0-9,0.5607989400617142,1,13000
558724,20-29,0.5497436231590613,0,13000
218261,0-9,0.5889748836182671,1,10000
257758,10-19,0.5833326355879223,1,12000
224969,20-29,0.614238053624397,1,14000
358849,20-29,0.4937823113643486,1,10000
755962,10-19,0.4907620684055287,1,11000
404091,30+,0.6507924653984001,1,12000
892717,30+,0.5455142196510997,1,12000
640704,0-9,0.4338402932332741,1,11000
887420,20-29,0.5411241853855807,1,10000
949583,0-9,0.3123237413360567,0,17000
714752,0-9,0.4480698576342447,0,14000
522259,10-19,0.4797181518341167,1,11000
423543,20-29,0.6357744178674292,1,13000
945997,0-9,0.3752400282480185,1,10000
264228,20-29,0.6988973494582746,0,14000
366732,20-29,0.5474874946645533,1,6000
89918,20-29,0.5979422227067823,1,12000
890870,30+,0.5510723398453755,1,15000
871129,10-19,0.4993490462688155,1,14000
139118,0-9,0.4040063593706072,0,15000
616159,0-9,0.3898857230914056,0,11000
661353,20-29,0.6108796461320719,1,12000
483827,0-9,0.5035879779105495,0,11000
660455,10-19,0.3689831549666999,1,19000
248605,20-29,0.5105669130007187,0,15000
521188,10-19,0.6613658504532371,1,15000
856124,0-9,0.3852522850432081,0,12000
259799,0-9,0.3908507040938473,0,10000
113142,20-29,0.6695812394043021,1,9000
636047,0-9,0.3853485792167635,0,18000
18301,10-19,0.6509886415958339,1,14000
659001,0-9,0.6452525807797564,1,10000
568922,20-29,0.6564376596744247,1,12000
785595,30+,0.4610398579311485,1,11000
637023,20-29,0.6983986189651659,1,10000
676194,10-19,0.33653119823799,0,13000
789708,20-29,0.5236719528069572,1,12000
288207,0-9,0.1882012501796915,0,12000
995275,10-19,0.3907807680773941,0,11000
408168,10-19,0.4797374341576919,1,9000
23145,10-19,0.4592947072936731,1,10000
453538,20-29,0.6121332221514818,1,11000
684447,0-9,0.2639219473350823,0,11000
105877,10-19,0.4713075957689134,0,8000
659705,0-9,0.1584752834539108,0,10000
239209,30+,0.6747867912236135,1,12000
768223,0-9,0.7692430345650234,1,17000
66367,10-19,0.1566679166032045,0,13000
729922,10-19,0.7001678884176583,1,11000
54590,0-9,0.3292572324917755,1,11000
187326,0-9,0.3667710862253628,1,12000
141139,20-29,0.4365646440226504,1,9000
121703,20-29,0.4406711241391632,0,13000
289440,10-19,0.6769025087714471,1,8000
542725,20-29,0.3531152019342156,0,14000
940447,10-19,0.3938994995924077,0,14000
20174,0-9,0.7573467203725435,1,8000
981439,10-19,0.3878305984953276,0,11000
830012,20-29,0.6148147154486039,1,12000
795789,0-9,0.6381548492340661,1,11000
634976,10-19,0.6129230030831353,1,14000
34607,10-19,0.5571758435147541,1,14000
936683,30+,0.5848949823762891,1,15000
518678,20-29,0.7194129790713942,0,12000
473370,20-29,0.2712575842235906,0,14000
338465,20-29,0.5869182091861791,1,6000
877855,0-9,0.2511777872672904,0,11000
111291,0-9,0.6590428828046322,1,9000
495010,0-9,0.5542735241795821,0,11000
428670,10-19,0.5191956219648337,0,13000
449162,0-9,0.3472684535306251,1,16000
54307,30+,0.5862895695040226,1,8000
536394,10-19,0.5532794687166666,1,13000
