person_id,speeding_violations,duis,past_accidents,outcome
653396,0,0,0,1
104896,3,1,2,0
279225,4,0,0,1
490664,0,0,0,0
126494,19,1,0,0
913629,0,0,0,0
235478,1,0,0,0
25377,0,0,0,0
613301,9,1,5,0
786160,0,0,0,0
951670,0,0,0,0
908561,1,1,2,0
829918,0,0,2,0
559866,2,1,0,1
41553,0,0,0,1
216935,0,0,0,0
200691,0,0,0,1
719567,0,0,0,1
118986,6,0,6,0
5924,0,0,1,1
406082,8,0,7,0
278892,1,1,1,0
431795,10,0,2,0
325554,0,0,0,1
766245,0,0,0,1
299897,1,0,0,0
17502,0,0,1,0
33483,2,0,1,0
223211,2,0,0,0
479360,0,0,2,1
68125,1,1,2,0
728209,0,0,0,1
982150,0,0,0,1
788465,2,0,1,1
307540,5,1,5,0
113052,0,0,0,1
902987,0,0,0,0
410728,4,0,0,0
772749,0,0,0,0
260884,0,0,0,0
802909,0,0,0,1
825302,3,2,1,0
784441,0,1,0,0
330143,0,1,0,0
891782,0,0,0,1
783720,0,0,1,0
409125,0,0,0,0
64931,1,0,1,0
732342,2,0,1,0
522923,0,0,0,1
478302,7,1,4,0
943632,1,0,3,0
19712,1,0,1,0
276067,3,1,4,0
579325,4,0,0,0
758718,0,0,0,0
882322,0,0,0,1
35012,5,0,4,0
357892,0,0,0,1
118047,0,0,3,0
986745,1,0,1,0
518535,1,1,0,0
420012,0,0,2,1
190062,3,1,1,1
688730,9,1,1,0
272339,0,0,0,1
557804,0,0,0,1
895279,2,0,0,0
72914,1,1,1,0
780961,4,1,0,0
246434,2,0,0,0
691719,1,0,0,1
552705,0,0,0,0
273160,0,0,0,0
67358,0,0,1,0
897090,2,0,7,0
170435,0,0,0,0
956607,0,0,0,0
281734,0,0,0,1
96024,0,0,0,1
378747,0,0,0,1
590245,1,0,2,1
246413,0,1,0,0
683607,0,0,0,1
331632,0,0,0,1
222583,3,0,0,0
213883,0,0,0,0
29534,0,0,0,1
914388,4,1,6,0
957391,0,0,0,1
276387,5,2,1,0
486150,2,0,5,0
773045,0,0,3,0
586978,0,0,0,0
921219,1,0,0,0
207942,0,0,0,0
327622,0,1,0,0
313208,1,0,0,0
453375,3,0,7,0
487944,0,0,0,1
227891,0,0,0,1
314564,0,0,0,1
306173,0,0,0,1
703581,2,0,4,0
550420,2,1,1,0
741036,5,0,0,0
765391,2,0,0,1
88198,3,0,0,0
810318,3,1,1,0
517060,1,0,0,0
389152,0,0,0,0
20986,3,1,2,0
700831,0,0,0,1
384446,1,0,1,0
550482,0,0,0,0
572797,1,0,3,0
11854,0,0,0,1
864356,6,2,2,0
850066,3,0,2,0
428609,0,0,0,1
590798,0,0,0,1
142359,0,0,0,1
926871,3,0,0,0
738180,0,0,0,0
987920,0,0,0,0
795672,1,0,1,1
116168,0,0,0,0
878870,1,0,0,1
287238,2,1,0,0
668517,1,0,0,0
210290,4,0,2,0
723965,0,0,0,0
684156,4,0,0,1
112524,1,0,2,0
767456,0,0,0,0
446121,8,4,0,0
817613,0,0,0,0
487791,0,0,0,1
328200,0,0,0,0
946774,2,0,2,1
94852,1,0,1,0
297103,0,0,0,1
818433,0,0,0,0
286174,1,1,0,0
151422,4,1,3,0
284446,0,0,0,1
330298,0,0,0,1
682907,0,1,1,0
126967,4,2,3,0
20059,4,0,1,0
3794,0,0,0,1
987063,4,0,1,0
908853,0,1,1,0
271560,2,0,1,1
969295,0,0,0,1
787582,1,0,2,0
147438,0,0,0,1
160308,0,0,0,0
373067,1,0,0,0
312573,6,1,2,1
799036,0,0,0,1
840460,2,0,2,0
545108,1,1,2,1
793,0,1,1,0
372351,2,0,2,0
807197,3,0,1,0
457744,0,0,0,1
790241,0,0,0,1
946971,0,1,2,0
931908,3,0,0,0
672440,2,0,1,0
297005,10,2,2,0
559584,0,0,0,1
768953,0,1,0,0
901362,0,0,0,1
846536,0,0,1,0
144925,0,0,0,1
857596,6,1,4,0
57078,5,0,0,0
851568,2,1,1,0
906708,0,0,0,1
983035,0,0,3,0
802707,0,0,0,1
808100,0,0,1,0
781701,0,0,0,0
302503,2,0,2,0
826785,0,0,0,1
676831,5,3,2,0
484339,4,0,3,0
512004,2,1,0,0
537352,3,0,2,0
719410,4,0,0,0
858383,1,0,1,1
562215,2,1,3,1
348406,5,1,0,0
223874,3,0,1,0
670671,0,0,1,0
970812,0,0,0,1
885413,6,1,0,0
241602,2,0,2,0
58611,0,0,0,0
284693,3,0,2,0
406911,5,0,0,0
651187,1,0,0,0
121455,3,1,0,0
385088,1,1,0,1
279900,0,0,0,0
134885,2,1,1,0
512014,8,2,1,0
265296,0,2,0,0
217013,0,0,0,0
840029,0,0,0,0
160496,0,0,0,0
117854,6,0,2,0
901560,0,0,0,0
154719,0,0,0,1
426660,0,0,0,0
954393,0,0,0,0
826430,6,2,5,0
7136,5,0,1,1
883151,0,0,0,1
526446,3,0,5,0
846922,3,0,3,0
414497,0,0,0,0
956324,0,0,0,1
673789,0,0,1,0
835185,2,0,1,0
665587,2,0,0,0
926255,1,0,1,0
818651,3,0,4,0
104504,1,1,0,0
732445,2,0,4,0
700012,0,0,0,1
480946,1,1,0,0
338849,0,0,0,1
176252,0,0,2,0
661119,8,4,5,1
118562,0,0,0,1
177932,1,0,0,0
951200,0,0,0,0
736300,0,0,0,1
775850,2,0,0,0
62951,2,0,2,0
894365,2,0,4,0
498013,0,0,0,1
421501,1,0,1,0
391790,3,0,1,0
544105,7,0,3,0
656765,2,0,1,0
765054,0,0,0,1
214387,0,0,1,0
138709,7,0,1,0
991422,1,0,0,0
234822,1,0,0,0
402141,0,0,0,1
137113,0,0,0,0
399360,0,0,0,1
839097,0,0,0,0
111182,0,0,0,1
824392,1,0,0,1
271708,0,0,0,0
738117,1,1,1,0
4674,0,0,0,1
484360,0,0,0,1
1860,2,0,2,1
902171,1,0,0,0
92154,0,0,2,0
869590,1,0,1,0
241812,3,0,3,0
120172,3,0,1,0
235565,1,1,0,1
709079,2,2,0,1
807469,0,0,0,1
745550,0,0,0,0
431246,3,0,0,0
577466,0,2,1,0
917746,0,0,0,0
590563,0,0,0,1
835670,0,0,0,1
879740,0,0,0,0
647400,1,0,0,0
296290,5,1,3,0
125,4,1,4,0
237207,0,0,0,0
201045,2,3,0,0
882194,3,2,4,0
986022,1,0,0,0
834556,1,0,2,1
226594,0,0,0,0
517553,0,0,0,0
836552,0,0,0,0
411187,4,0,0,0
519204,18,0,9,0
258047,2,0,0,0
325099,0,0,0,1
515041,4,1,2,0
138634,2,0,0,0
525952,0,0,0,1
456744,1,0,2,0
616112,8,1,3,0
438934,0,0,0,1
816289,1,0,3,0
902497,4,0,0,0
745710,0,0,0,0
291841,0,0,0,1
304155,0,0,0,0
397691,0,0,0,1
41172,2,1,0,0
180109,1,2,2,0
694257,0,0,0,0
993828,1,0,0,0
32768,10,1,2,0
927948,0,0,0,0
843957,2,0,2,0
982817,7,1,1,0
267138,1,0,0,0
83055,2,0,0,0
573543,6,0,1,0
943535,0,0,0,1
299935,5,1,0,0
440590,0,0,0,0
700611,0,0,0,0
879310,3,3,0,0
488800,3,0,1,0
565200,0,0,0,1
917911,3,1,0,0
224530,0,0,0,0
633889,0,0,0,1
142871,0,0,0,1
415986,1,0,1,0
504513,1,1,0,0
400674,1,0,1,1
914938,4,0,0,0
79654,2,1,0,0
469152,2,0,0,0
965482,1,0,0,1
299496,4,0,4,0
425386,0,0,0,0
24737,6,1,1,0
84888,1,1,0,0
865228,3,1,1,0
327702,4,0,1,0
463081,6,0,1,0
811798,0,0,0,1
90516,0,0,0,1
104957,2,0,0,0
897733,0,1,1,0
271211,1,0,3,0
211880,0,0,0,0
547709,0,0,1,0
425445,1,0,1,0
665093,7,1,0,0
24977,0,0,0,1
906776,1,0,1,0
679945,0,0,0,0
441427,0,0,0,1
757285,2,0,0,0
929532,6,2,3,1
427048,0,0,1,0
552585,0,0,0,0
671756,7,0,1,0
870832,0,0,0,0
594948,5,0,2,0
816776,1,0,1,0
212863,2,0,0,1
30802,0,0,0,0
280788,0,0,0,1
502421,2,0,0,0
772803,0,0,0,1
498020,3,3,0,0
262959,0,0,0,0
826315,0,0,0,1
950796,1,0,2,0
961602,0,0,0,1
676952,0,0,1,0
604631,0,0,0,0
620243,5,4,9,0
197062,0,0,0,1
684675,0,0,0,1
955335,0,0,0,1
966856,0,0,0,0
434335,0,0,0,0
576674,10,0,2,1
646269,0,0,0,1
828634,1,0,0,0
64396,6,3,2,0
272702,5,0,1,0
142738,0,0,1,0
443924,6,1,6,0
455460,0,0,0,0
465027,3,0,2,0
103197,0,0,0,1
836392,3,1,0,1
959773,0,0,0,0
117006,0,0,0,1
436146,3,1,3,0
502873,0,0,0,0
431519,2,1,0,0
611942,2,0,6,0
196685,0,0,0,0
425719,0,0,0,0
141111,0,0,0,1
243870,0,0,1,0
126096,0,0,0,1
963043,0,0,2,0
147362,0,0,0,1
941328,1,0,1,0
428377,3,0,1,0
300461,2,0,0,0
249053,0,0,0,0
21746,1,0,0,0
280133,1,2,0,0
90227,0,0,0,0
697129,0,0,0,1
185905,1,0,1,0
235880,7,3,1,0
193311,2,0,0,0
302006,2,0,0,0
449353,0,0,0,1
158794,0,0,0,1
161694,0,0,0,1
888859,3,0,1,0
723998,4,1,0,1
599086,0,0,0,0
597837,1,2,3,0
204181,3,0,6,0
357938,2,0,1,0
648596,0,0,0,0
658335,0,0,0,0
386720,0,0,0,1
209117,0,0,0,0
776288,1,0,2,0
310896,0,0,2,1
237716,0,0,0,0
107578,0,0,0,1
48440,4,0,2,1
753750,8,0,0,0
295280,0,0,0,1
279812,4,5,6,0
180870,0,0,2,0
820484,3,1,1,0
780787,0,2,3,0
689196,0,0,0,1
352448,3,0,2,0
359367,1,0,1,0
540977,2,0,0,0
660616,0,0,0,0
180587,0,0,0,1
302978,4,0,1,0
842781,3,0,1,0
346076,0,0,0,1
643847,4,1,2,0
541183,0,0,1,0
81474,0,0,0,0
424219,1,0,5,0
464241,5,0,3,0
509238,0,0,0,1
56549,5,0,0,0
896253,7,3,1,0
696459,0,0,0,0
821082,7,0,3,0
330576,0,0,0,0
178343,3,2,4,0
249580,2,1,0,0
191471,0,0,0,0
632202,0,0,0,1
707885,5,0,1,0
562681,0,0,0,1
665874,2,0,2,0
247689,0,0,0,1
676033,0,0,1,0
75865,0,0,0,1
816782,0,0,0,0
62050,0,0,0,0
349170,0,0,0,1
941549,4,0,8,0
796795,1,0,0,0
151430,2,1,3,0
10314,0,0,0,0
730682,1,0,3,1
799204,3,0,0,0
913410,2,0,0,0
272017,4,0,5,0
361193,0,0,0,1
985408,4,1,0,0
818226,0,0,0,0
566667,1,0,6,0
412534,0,0,1,0
476601,0,0,0,0
597023,1,1,3,0
659968,0,0,1,0
147691,0,0,0,1
187139,0,0,0,0
362787,0,0,0,0
429651,3,0,2,0
737832,2,1,4,0
272425,1,0,2,0
572861,0,0,0,1
39511,0,0,0,1
806393,2,0,6,0
74341,0,0,0,0
485651,0,0,0,0
484203,2,1,2,0
394213,0,0,0,1
753743,0,0,1,1
550799,1,1,5,0
217075,0,1,0,0
610450,0,0,0,1
374367,5,1,2,0
641530,2,0,0,0
86754,6,4,1,0
840731,0,1,0,0
754339,4,1,8,0
95931,0,1,0,1
327644,1,0,1,0
265061,0,1,0,1
716227,0,0,0,1
303542,0,0,0,0
102405,2,0,1,0
460863,16,0,1,0
823832,1,0,0,0
945734,0,0,0,1
245306,0,0,0,0
613989,1,1,1,1
621464,4,2,5,0
676084,1,0,0,0
151587,0,0,0,1
301838,0,0,1,1
226408,0,0,1,0
579201,9,2,11,0
775772,2,0,2,0
391867,1,0,1,0
105389,1,0,0,0
57461,0,0,0,0
876999,0,0,0,1
11666,1,0,0,1
528044,2,0,1,0
666784,5,0,1,0
451963,2,1,2,0
832592,1,0,5,0
469490,0,0,0,1
726757,0,0,0,0
921368,2,0,1,1
73961,0,0,0,0
441403,9,0,2,0
906536,2,0,1,1
792208,0,0,2,0
512935,1,0,3,1
709288,0,0,2,1
853741,8,1,0,0
940061,0,0,0,0
798631,0,0,0,1
725524,5,0,1,0
508867,6,1,1,0
95896,0,0,0,1
117561,1,0,1,0
587659,4,1,3,0
364265,0,0,0,0
503289,1,1,1,0
283255,0,0,0,1
574217,7,0,0,0
763621,1,0,4,0
73235,7,1,2,0
921978,9,0,2,0
689103,3,0,1,0
105701,2,0,1,0
848340,0,0,1,0
625135,0,0,0,0
506850,6,1,2,0
387325,0,0,0,1
855116,0,0,0,0
954227,3,0,0,0
946001,4,0,1,0
555993,3,0,2,0
608175,1,1,0,0
352107,0,0,0,1
637550,0,0,0,0
235902,2,1,1,1
801829,0,0,0,1
130027,0,0,0,0
563738,1,0,1,0
838034,0,0,0,1
819635,0,0,0,1
308032,0,0,0,1
532904,0,0,3,0
312187,4,1,3,0
133581,0,0,1,0
673091,11,1,5,0
299279,4,1,1,0
928094,4,1,3,0
416004,5,1,6,0
625037,0,0,0,1
11165,0,0,0,0
652898,0,0,0,0
743389,0,0,0,1
680335,1,1,2,0
197241,0,0,0,1
43001,4,0,5,0
776035,2,2,2,0
243866,0,0,0,0
472358,0,0,0,1
229818,4,0,4,0
615030,0,0,0,1
426781,1,0,3,0
99606,0,0,1,0
372252,1,0,0,1
477879,1,0,3,0
885584,0,0,0,1
884549,1,0,0,0
25072,0,0,0,1
293850,0,0,0,1
958242,0,0,1,0
475556,0,0,0,0
914844,0,0,3,0
78568,5,2,4,0
705089,15,2,8,0
127187,1,0,0,0
873729,0,0,0,1
169783,5,1,1,0
864188,1,0,1,0
19556,0,0,0,0
293460,0,0,0,0
239505,0,0,0,0
262721,0,0,0,1
456173,0,0,0,0
476077,2,0,3,0
787379,1,0,1,0
374192,0,0,0,0
138028,6,1,2,1
213371,11,0,1,0
866021,0,0,0,0
383749,4,1,4,0
159418,0,0,0,0
453516,0,0,0,1
732666,6,0,2,0
228185,0,0,0,1
951457,0,0,0,1
414599,0,0,0,0
298663,2,0,8,0
176917,0,0,0,1
575987,0,0,0,0
971097,3,2,1,0
532222,0,0,0,1
406606,0,0,0,1
554754,4,1,3,0
501479,0,1,2,1
412394,1,0,3,0
194108,1,0,1,1
189392,0,0,2,0
744452,3,0,0,0
92583,0,0,0,1
969759,0,0,0,1
486743,0,0,1,1
458054,5,0,1,0
430899,8,1,3,1
17297,0,0,0,1
86349,0,0,0,1
4035,2,1,1,0
210243,0,0,0,1
42186,0,0,1,0
543550,0,0,1,0
13712,0,0,0,1
124584,1,0,3,0
933211,3,0,0,0
207471,0,0,0,1
902361,1,0,0,0
324572,0,0,0,1
309784,2,0,0,1
960325,0,0,0,1
645539,0,0,0,1
760850,0,0,0,1
660265,0,2,1,0
392753,0,0,0,1
265238,1,0,0,0
168864,0,0,3,1
976988,0,0,0,1
725533,2,0,5,0
907579,3,0,1,0
403255,2,1,2,0
323189,0,0,0,0
188958,4,0,2,1
645162,0,0,0,0
777652,7,2,8,0
581847,0,0,0,1
834076,1,2,3,0
576135,1,0,0,0
752000,0,0,0,1
392072,1,0,1,0
662319,0,0,0,0
407773,1,0,1,0
696919,0,0,0,1
343177,3,0,2,0
194042,3,1,6,0
176374,0,0,0,1
696638,0,0,0,1
891435,2,0,1,0
519180,0,0,0,1
303094,1,0,3,0
786718,1,0,1,0
942824,1,0,1,0
671968,2,1,1,0
840643,2,1,1,0
625580,2,0,3,0
848840,1,1,1,0
555632,2,0,0,1
258366,0,0,0,1
15598,3,0,0,0
557897,0,0,0,1
253559,0,0,0,0
454271,0,2,4,0
582301,2,1,3,0
136835,0,0,0,1
32523,1,0,0,0
179889,1,0,0,1
259022,0,0,0,1
583013,3,2,0,0
338977,2,0,5,0
444930,5,0,0,0
555255,0,0,0,0
944774,1,0,4,0
954538,0,0,0,1
524702,0,0,1,0
444088,2,1,10,0
209583,0,0,0,1
106530,0,0,0,1
599629,0,0,0,0
855590,1,0,0,1
704112,0,0,0,1
412334,0,0,0,1
186979,1,0,4,0
770862,0,0,0,0
295959,3,0,2,0
518520,0,0,1,0
216658,0,0,0,0
818830,0,0,0,1
330386,12,0,0,0
164608,0,2,6,0
878291,4,0,0,0
197052,0,0,0,0
201088,0,0,0,0
931947,0,0,0,1
529478,3,0,1,0
294928,0,0,0,1
301662,0,0,0,0
90787,0,0,0,0
272901,0,0,0,0
690998,0,0,1,0
135709,1,0,5,0
165506,4,1,3,0
952019,1,0,3,0
651971,0,0,0,0
249828,0,0,0,1
496656,4,0,2,0
133123,0,0,0,0
954430,0,0,0,0
520901,0,0,0,0
684095,3,0,0,0
779129,1,0,1,0
459680,0,0,0,1
88046,0,0,0,1
701574,4,2,2,0
656025,0,0,0,1
125011,0,0,0,1
364434,5,0,1,0
400285,0,0,0,0
420096,1,1,3,0
237845,2,0,2,1
545432,0,0,0,0
794081,0,0,0,0
527884,2,0,0,0
944103,4,0,3,0
47618,1,0,2,0
160230,2,0,1,0
903464,1,0,1,0
750236,5,0,1,0
902635,7,0,4,0
676862,0,0,2,0
625190,2,0,3,0
658726,2,0,1,0
157737,2,1,3,0
715175,0,0,1,1
226374,8,1,0,0
747737,0,0,0,0
202664,0,0,0,1
892385,0,0,0,0
352133,6,1,9,0
425088,0,0,0,0
56179,2,0,0,0
245814,1,1,1,0
75025,5,0,0,0
464079,0,0,0,0
918463,5,1,2,1
284742,2,0,3,1
810830,4,0,3,0
260651,1,1,1,0
827830,0,0,0,0
560201,8,0,1,0
326512,0,0,0,1
686845,0,0,2,0
552233,1,0,2,0
589267,3,1,0,0
872505,6,1,3,0
869232,0,0,0,1
596973,2,1,1,0
43321,2,0,1,1
767446,2,0,0,1
458602,0,0,1,0
124739,3,0,6,0
618868,0,0,0,1
944066,1,1,0,1
711932,2,1,2,0
737792,0,0,0,0
807428,0,0,0,0
645815,1,0,0,0
552870,0,0,0,1
828827,1,1,0,0
607032,0,0,0,0
427931,0,0,0,0
744174,0,0,0,1
629055,0,1,3,0
450254,0,0,0,0
626709,2,0,0,0
883767,0,0,0,0
637149,1,0,0,0
150930,0,0,2,0
814672,0,0,0,1
799742,1,0,1,0
849334,1,0,1,0
875240,3,0,1,0
5362,0,0,0,0
28902,0,0,0,1
273327,1,0,0,0
552413,0,0,0,0
667374,9,2,1,0
368318,1,1,2,0
915741,0,0,1,1
879343,0,0,3,0
571160,4,0,7,0
713743,0,0,0,1
133461,2,0,5,0
226487,0,0,0,0
272509,1,0,1,1
326322,1,0,0,0
10129,0,0,0,1
2906,3,0,2,0
690340,5,0,0,0
228541,0,0,0,1
278143,0,0,0,0
26634,6,0,0,1
686633,3,1,0,1
682855,4,0,1,1
808176,3,1,4,0
48308,0,0,0,1
689994,3,0,0,0
969703,1,0,1,0
724901,0,0,2,0
122209,1,0,0,0
853177,0,0,0,0
523705,0,0,0,0
462042,5,0,3,0
576595,1,0,0,0
618098,1,2,5,0
728593,1,1,0,0
520668,0,0,0,0
777709,1,0,1,1
87102,0,0,0,1
801325,0,0,0,0
668975,0,0,0,1
634882,0,0,0,1
188143,4,0,1,0
632803,1,0,0,1
436540,10,2,0,0
947579,0,0,0,0
200255,0,0,0,1
642266,0,0,1,0
360726,0,0,0,1
691273,0,0,0,0
820579,2,1,3,0
6140,0,0,0,1
71656,0,0,0,1
841254,5,0,0,0
786567,2,0,0,0
905084,0,0,0,1
680525,0,0,0,0
882823,0,2,2,0
672128,0,0,0,0
303710,1,0,0,0
53399,0,0,0,1
16991,3,1,0,0
721009,0,1,0,0
123124,4,0,0,0
213270,1,0,0,0
847235,0,0,0,0
62485,2,0,7,0
4617,3,1,2,0
309963,0,0,0,0
238327,0,0,0,0
991847,0,0,0,1
679434,0,0,0,0
573931,0,0,0,1
402116,0,0,0,1
458094,1,0,4,0
652469,4,0,5,0
164531,0,0,0,1
490750,2,0,2,0
512835,0,0,0,1
872833,3,3,2,0
683370,3,0,0,0
306304,0,0,0,1
696332,2,0,2,0
320560,4,0,5,0
451269,1,0,1,0
867048,1,0,3,0
476024,0,0,0,1
502001,0,0,0,1
566124,1,1,2,0
706126,0,0,0,1
275895,2,0,0,0
311129,0,0,0,0
23419,7,0,4,0
411384,0,0,0,1
869694,0,0,0,1
535065,0,0,0,0
791574,0,0,0,0
350475,2,0,1,1
588378,1,0,3,0
415422,0,1,4,0
122155,0,0,0,0
116715,1,0,0,1
88175,0,0,2,0
491673,0,0,0,0
830583,2,0,1,0
408917,7,1,0,0
417747,4,0,3,0
904411,2,0,0,0
432147,0,0,0,0
698345,0,0,0,1
634266,3,0,2,0
690562,3,0,0,0
768829,11,0,2,0
511404,4,0,4,0
441557,0,1,0,1
623684,0,0,0,1
626277,6,2,7,0
880820,3,1,3,0
81428,0,0,0,1
383805,0,0,0,0
682536,0,0,0,0
235140,0,0,0,1
218682,0,0,1,1
881617,0,0,1,0
216688,10,2,3,0
844700,1,0,0,0
762569,1,0,0,1
195356,1,0,1,0
328612,4,0,0,0
58468,1,0,0,0
466304,3,0,0,0
566905,0,0,0,1
684976,4,0,0,0
352818,0,0,0,1
397329,0,0,0,0
486909,1,0,1,0
57669,0,0,0,1
7002,0,0,0,0
275553,2,1,2,0
197417,8,1,3,0
496928,3,1,0,0
790367,0,0,0,0
724516,1,0,0,0
520159,1,0,2,0
727579,0,0,0,0
859449,1,2,1,0
892539,0,0,0,1
557142,0,0,0,1
534080,0,0,0,0
502222,4,1,0,0
876186,0,1,0,0
822554,1,0,3,0
960015,0,0,0,1
367223,1,0,0,1
891460,0,0,0,0
137992,0,0,2,0
883235,8,2,4,0
687151,0,0,0,1
18019,2,1,1,0
451869,3,1,5,0
126191,0,0,0,1
794478,0,0,4,0
554781,0,0,0,1
880371,6,0,0,0
946022,2,0,1,0
847094,3,0,0,0
847123,5,1,0,0
85694,2,0,0,0
124905,1,0,1,0
713446,2,0,0,0
166007,1,0,0,0
555505,0,0,2,0
475782,3,2,3,0
857764,0,0,0,0
67451,0,0,0,0
417052,3,0,1,0
420358,7,1,3,0
279012,0,0,0,1
46823,0,0,0,0
239916,2,0,1,1
174696,1,3,1,0
3413,9,3,3,0
149003,6,0,4,0
148740,0,1,2,0
49260,0,0,0,0
271725,0,0,0,0
976188,1,1,1,0
373662,2,1,4,0
579302,0,0,0,1
13172,1,2,5,0
800606,4,0,4,0
135645,0,0,0,1
976509,0,0,0,1
141127,1,0,1,0
641250,0,0,0,0
475769,4,0,3,0
208394,0,0,0,0
825218,0,0,0,0
605712,0,0,0,1
316348,4,0,1,1
775470,3,0,5,0
429865,3,0,5,0
507630,0,0,0,0
702390,1,0,0,0
500209,1,0,1,0
509863,2,0,1,0
26194,4,1,6,0
391433,0,0,0,1
483077,2,0,0,1
9857,3,0,3,0
373718,0,0,0,0
541154,1,0,0,0
571360,3,0,2,1
536951,0,0,0,1
364151,5,0,3,0
500060,0,0,0,1
147705,2,0,1,0
698433,3,1,1,0
152981,0,0,1,1
442318,1,1,1,0
921070,0,0,0,0
260636,0,0,0,0
454230,2,0,0,0
81701,1,0,8,0
47095,0,1,0,1
96376,0,0,0,1
403742,0,0,0,1
920656,0,0,0,0
72568,2,0,3,0
80089,2,0,1,0
853693,3,0,1,0
690509,3,0,4,0
446055,1,0,0,0
881386,0,0,3,0
22899,0,0,0,1
268247,0,0,0,1
876300,0,0,1,0
209500,5,2,3,0
229417,0,0,0,0
561094,0,0,0,1
391837,0,0,2,0
429676,0,0,0,0
354117,0,0,0,0
983202,0,0,0,1
967276,5,0,0,0
584478,0,1,4,0
776567,0,0,0,1
323683,2,0,2,0
693802,3,1,4,0
542178,2,0,3,0
974769,1,1,2,0
348914,9,2,0,0
804909,0,0,0,1
283904,3,1,5,0
170475,0,0,0,1
46953,0,0,0,1
383201,2,0,1,0
899525,3,0,1,1
317463,0,0,0,0
687918,0,0,0,0
940917,0,0,0,1
524531,0,0,0,1
479053,0,0,0,0
394712,3,2,2,0
91223,3,0,1,0
193127,0,0,0,1
621378,0,0,5,0
392873,1,0,1,0
881691,2,0,1,0
230742,0,0,0,1
560257,0,0,2,0
414136,0,0,0,1
830971,0,0,0,1
932512,7,1,2,0
879172,0,1,0,1
500659,7,1,7,0
201965,0,0,0,0
197083,0,0,0,1
188850,2,0,0,0
868965,5,0,4,0
85611,0,0,0,1
799734,0,0,0,1
537020,2,0,1,0
80785,0,0,0,1
195369,0,0,0,0
986735,0,0,0,1
760083,3,1,3,0
905839,3,0,2,0
659258,1,1,1,0
775896,0,0,0,1
504453,5,0,2,0
789219,0,0,0,1
1126,5,0,1,0
364765,0,0,0,0
759523,1,0,4,0
3141,0,0,0,1
182844,0,0,0,1
416575,1,0,5,0
891508,2,0,4,0
443325,1,0,2,1
436675,6,3,1,0
915389,0,0,0,0
341794,1,0,0,0
3114,1,0,0,0
915288,0,0,1,0
546758,0,0,0,1
452090,0,0,0,0
928361,0,0,0,1
997578,2,0,3,0
940414,2,0,1,0
902883,0,0,0,0
156980,2,0,0,0
618266,0,0,0,0
605525,0,0,0,1
14662,0,0,0,0
86519,2,0,3,1
453940,0,0,0,0
562647,1,0,1,0
972309,0,0,0,1
936592,8,1,3,0
598794,0,1,6,0
819023,2,0,2,0
626387,0,0,0,0
247809,5,1,1,0
319749,0,0,0,1
893506,3,1,1,0
550968,0,0,0,1
395478,0,0,0,1
952775,1,1,2,0
690238,0,0,0,1
743166,1,0,0,0
355019,3,1,2,0
43317,0,0,0,1
263946,0,0,0,0
617394,0,0,0,1
778715,1,0,0,0
224416,1,0,0,0
471644,1,2,2,0
461980,1,0,3,0
187312,5,1,2,1
292609,0,0,0,0
114198,0,0,0,1
615012,3,0,2,0
68672,5,1,1,0
687969,0,0,2,1
947931,0,2,1,0
24832,3,0,2,0
403549,1,1,0,0
617979,2,0,1,0
113536,0,0,0,0
876900,0,0,0,1
830071,0,0,0,1
735160,0,0,0,0
882271,1,1,0,0
72781,5,1,3,0
810101,0,0,0,1
592029,0,0,0,0
731733,1,0,1,0
74109,1,1,1,0
925147,1,0,0,1
292767,3,0,0,0
955052,8,3,2,0
400990,0,0,0,1
407624,4,1,0,0
379938,0,1,2,0
442998,0,0,1,0
294092,0,0,2,1
846902,3,0,7,0
796578,0,0,0,1
739850,1,0,3,0
66987,0,0,0,1
260648,2,0,0,0
288172,1,0,1,0
694623,2,0,2,0
705310,0,0,0,0
952401,0,0,2,1
830337,3,0,3,0
705565,4,1,1,0
77589,1,1,0,0
777879,5,0,0,0
749577,0,0,0,1
974103,0,1,2,0
93333,4,0,0,0
183441,2,0,5,0
545673,10,2,3,0
854068,1,1,1,0
964168,0,0,1,0
6167,3,1,6,0
569821,1,0,2,0
980948,0,0,0,1
667580,2,1,1,0
492558,0,0,0,1
168698,1,0,1,1
935327,0,0,1,0
937359,4,0,2,0
296497,1,0,1,1
673813,0,1,0,0
367639,2,1,6,0
786100,0,0,2,0
168937,0,0,0,0
287710,1,0,1,1
800498,2,0,5,0
889867,0,0,0,1
634937,0,0,0,1
705744,0,0,0,1
267400,0,0,0,1
166423,3,0,2,0
214482,1,0,2,0
968533,1,0,0,1
584185,5,0,5,1
887267,1,0,0,1
559604,2,1,4,0
539002,5,0,4,0
709190,2,0,1,0
200709,0,0,0,1
815572,7,0,6,0
666379,0,0,0,1
235972,4,0,0,0
936534,0,0,0,0
502299,0,0,2,0
183997,3,1,1,0
250667,0,0,0,0
980884,1,0,3,0
992656,0,0,0,1
519341,0,0,0,1
554527,4,2,2,0
114922,0,0,0,0
701405,0,0,0,0
415873,2,2,0,0
278311,4,0,4,0
677281,0,0,0,1
10693,4,0,2,1
548489,1,0,0,0
384061,0,0,1,0
664557,1,0,0,1
207720,0,0,0,1
360663,7,0,3,0
867155,6,0,2,0
752576,0,0,0,0
127174,4,0,11,0
890058,0,0,0,1
365755,7,0,1,0
159521,3,1,4,0
