vehicle_id,vehicle_year_after_2015,vehicle_type
105701,True,sedan
848340,True,sedan
625135,True,sedan
506850,True,sedan
387325,True,sedan
855116,True,sedan
954227,True,sedan
946001,True,sedan
555993,True,sedan
608175,True,sedan
352107,True,sedan
637550,True,sedan
235902,True,sedan
801829,True,sedan
130027,True,sedan
563738,True,sedan
838034,True,sports car
819635,True,sedan
308032,True,sedan
532904,True,sedan
312187,True,sedan
133581,True,sedan
673091,True,sedan
299279,True,sedan
928094,True,sports car
416004,True,sedan
625037,True,sedan
11165,True,sedan
652898,True,sedan
743389,True,sedan
680335,True,sedan
197241,True,sedan
43001,True,sedan
776035,True,sedan
243866,True,sedan
472358,True,sedan
229818,True,sedan
615030,True,sedan
426781,True,sedan
99606,True,sedan
372252,True,sedan
477879,True,sedan
885584,True,sedan
884549,True,sedan
25072,True,sedan
293850,True,sedan
958242,True,sedan
475556,True,sedan
914844,True,sedan
78568,True,sedan
705089,True,sedan
127187,True,sedan
873729,True,sports car
169783,True,sedan
864188,True,sedan
19556,True,sedan
293460,True,sedan
239505,True,sedan
262721,True,sedan
456173,True,sedan
476077,True,sedan
787379,True,sedan
374192,True,sports car
138028,True,sedan
213371,True,sedan
866021,True,sedan
383749,True,sedan
159418,True,sedan
453516,True,sedan
732666,True,sedan
228185,True,sedan
951457,True,sedan
414599,True,sedan
298663,True,sedan
176917,True,sedan
575987,True,sedan
971097,True,sedan
532222,True,sedan
406606,True,sedan
554754,True,sedan
501479,True,sedan
412394,True,sedan
194108,True,sedan
189392,True,sedan
744452,True,sedan
92583,True,sedan
969759,True,sedan
486743,True,sedan
458054,True,sedan
430899,True,sedan
17297,True,sedan
86349,True,sedan
4035,True,sedan
210243,True,sedan
42186,True,sedan
543550,True,sedan
13712,True,sedan
124584,True,sedan
933211,True,sedan
207471,True,sedan
902361,True,sedan
324572,True,sedan
309784,True,sports car
960325,True,sedan
645539,True,sedan
760850,True,sedan
660265,True,sedan
392753,True,sedan
265238,True,sedan
168864,True,sedan
976988,True,sedan
725533,True,sedan
907579,True,sedan
403255,True,sedan
323189,True,sedan
188958,True,sedan
645162,True,sports car
777652,True,sedan
581847,True,sedan
834076,True,sedan
576135,True,sedan
752000,True,sedan
392072,True,sedan
662319,True,sedan
407773,True,sedan
696919,True,sedan
343177,True,sedan
194042,True,sedan
176374,True,sedan
696638,True,sedan
891435,True,sedan
519180,True,sedan
303094,True,sedan
786718,True,sedan
942824,True,sedan
671968,True,sedan
840643,True,sedan
625580,True,sedan
848840,True,sedan
555632,True,sedan
258366,True,sedan
15598,True,sedan
557897,True,sedan
253559,True,sedan
454271,True,sedan
582301,True,sedan
136835,True,sedan
32523,True,sedan
179889,True,sedan
259022,True,sedan
583013,True,sedan
338977,True,sports car
444930,True,sedan
555255,True,sedan
944774,True,sedan
954538,True,sedan
524702,True,sedan
444088,True,sedan
209583,True,sedan
106530,True,sedan
599629,True,sedan
855590,True,sports car
704112,True,sedan
412334,True,sedan
186979,True,sports car
770862,True,sedan
295959,True,sedan
518520,True,sedan
216658,True,sedan
818830,True,sedan
330386,True,sedan
164608,True,sedan
878291,True,sedan
197052,True,sedan
201088,True,sedan
931947,True,sedan
529478,True,sedan
294928,True,sedan
301662,True,sedan
90787,True,sedan
272901,True,sedan
690998,True,sedan
135709,True,sedan
165506,True,sedan
952019,True,sports car
651971,True,sedan
249828,True,sedan
496656,True,sedan
133123,True,sedan
954430,True,sedan
520901,True,sedan
684095,True,sedan
779129,True,sedan
459680,True,sedan
88046,True,sedan
701574,True,sedan
656025,True,sedan
125011,True,sedan
364434,True,sedan
400285,True,sedan
420096,True,sedan
237845,True,sedan
545432,True,sedan
794081,True,sedan
527884,True,sedan
944103,True,sedan
47618,True,sedan
160230,True,sedan
903464,True,sedan
750236,True,sedan
902635,True,sedan
676862,True,sedan
625190,True,sedan
658726,True,sedan
157737,True,sports car
715175,True,sports car
226374,True,sports car
747737,True,sports car
202664,True,sedan
892385,True,sedan
352133,True,sedan
425088,True,sedan
56179,True,sedan
245814,True,sedan
75025,True,sedan
464079,True,sedan
918463,True,sedan
284742,True,sedan
810830,True,sedan
260651,True,sedan
827830,True,sedan
560201,True,sedan
326512,True,sedan
686845,True,sedan
552233,True,sedan
589267,True,sedan
872505,True,sedan
869232,True,sedan
596973,True,sedan
43321,True,sedan
767446,True,sedan
458602,True,sedan
124739,True,sedan
618868,True,sedan
944066,True,sedan
711932,True,sedan
737792,True,sedan
807428,True,sedan
645815,True,sedan
552870,True,sedan
828827,True,sedan
607032,True,sedan
427931,True,sedan
744174,True,sedan
629055,True,sedan
450254,True,sedan
626709,True,sedan
883767,True,sedan
637149,True,sports car
150930,True,sedan
814672,True,sedan
799742,True,sedan
849334,True,sedan
875240,True,sedan
5362,True,sedan
28902,True,sedan
273327,True,sedan
552413,True,sedan
667374,True,sedan
368318,True,sedan
915741,True,sedan
879343,True,sedan
571160,True,sedan
713743,True,sedan
133461,True,sedan
226487,True,sedan
272509,True,sedan
326322,True,sedan
10129,True,sedan
2906,True,sedan
690340,True,sedan
228541,True,sedan
278143,True,sedan
26634,True,sedan
686633,True,sedan
682855,True,sedan
808176,True,sedan
48308,True,sedan
689994,True,sedan
969703,True,sedan
724901,True,sedan
122209,True,sedan
853177,True,sedan
523705,True,sedan
462042,True,sedan
576595,True,sedan
618098,True,sedan
728593,True,sedan
520668,True,sedan
777709,True,sedan
87102,True,sedan
801325,True,sedan
668975,True,sedan
634882,True,sedan
188143,True,sedan
632803,True,sedan
436540,True,sedan
947579,True,sedan
200255,True,sedan
642266,True,sedan
360726,True,sedan
691273,True,sedan
820579,True,sedan
6140,True,sedan
71656,True,sedan
841254,True,sedan
786567,True,sedan
905084,True,sedan
680525,True,sedan
882823,True,sedan
672128,True,sedan
303710,True,sedan
53399,True,sedan
16991,True,sports car
721009,True,sedan
123124,True,sedan
213270,True,sedan
847235,True,sports car
62485,True,sedan
4617,True,sports car
309963,True,sedan
238327,True,sedan
991847,True,sedan
679434,True,sedan
573931,True,sedan
402116,True,sedan
458094,True,sports car
652469,True,sedan
164531,True,sedan
490750,True,sedan
512835,True,sports car
872833,True,sedan
683370,True,sedan
306304,True,sedan
696332,True,sports car
320560,True,sedan
451269,True,sedan
867048,True,sedan
476024,True,sedan
502001,True,sedan
566124,True,sedan
706126,True,sedan
275895,True,sedan
311129,True,sedan
23419,True,sedan
411384,True,sedan
869694,True,sedan
535065,True,sedan
791574,True,sedan
350475,True,sedan
588378,True,sedan
415422,True,sedan
122155,True,sedan
116715,True,sedan
88175,True,sedan
491673,True,sedan
830583,True,sedan
408917,True,sedan
417747,True,sedan
904411,True,sedan
432147,True,sedan
698345,True,sedan
634266,True,sedan
690562,True,sedan
768829,True,sedan
511404,True,sedan
441557,True,sedan
623684,True,sedan
626277,True,sports car
880820,True,sedan
81428,True,sedan
383805,True,sedan
682536,True,sedan
235140,True,sedan
218682,True,sedan
881617,True,sedan
216688,True,sedan
844700,True,sedan
762569,True,sedan
195356,True,sedan
328612,True,sedan
58468,True,sedan
466304,True,sedan
566905,True,sedan
684976,True,sedan
352818,True,sports car
397329,True,sedan
486909,True,sedan
57669,True,sedan
7002,True,sedan
275553,True,sedan
197417,True,sedan
496928,True,sedan
790367,True,sports car
724516,True,sedan
520159,True,sedan
727579,True,sedan
859449,True,sedan
892539,True,sedan
557142,True,sports car
534080,True,sedan
502222,True,sedan
876186,True,sports car
822554,True,sedan
960015,True,sedan
367223,True,sedan
891460,True,sedan
137992,True,sedan
883235,True,sports car
687151,True,sedan
18019,True,sedan
451869,True,sedan
126191,True,sports car
794478,True,sedan
554781,True,sedan
880371,True,sedan
946022,True,sedan
847094,True,sports car
847123,True,sedan
85694,True,sedan
124905,True,sedan
713446,True,sedan
166007,True,sedan
555505,True,sedan
475782,True,sedan
857764,True,sedan
67451,True,sedan
417052,True,sedan
420358,True,sedan
279012,True,sedan
46823,True,sedan
239916,True,sedan
174696,True,sedan
3413,True,sedan
149003,True,sedan
148740,True,sedan
49260,True,sedan
271725,True,sedan
976188,True,sedan
373662,True,sedan
579302,True,sedan
13172,True,sedan
800606,True,sedan
135645,True,sedan
976509,True,sedan
141127,True,sedan
641250,True,sedan
475769,True,sedan
208394,True,sedan
825218,True,sedan
605712,True,sedan
316348,True,sedan
775470,True,sedan
429865,True,sedan
507630,True,sedan
702390,True,sedan
500209,True,sports car
509863,True,sports car
26194,True,sedan
391433,True,sedan
483077,True,sedan
9857,True,sedan
373718,True,sedan
541154,True,sedan
571360,True,sedan
536951,True,sedan
364151,True,sedan
500060,True,sedan
147705,True,sedan
698433,True,sedan
152981,True,sports car
442318,True,sedan
921070,True,sedan
260636,True,sedan
454230,True,sedan
81701,True,sedan
47095,True,sedan
96376,True,sedan
403742,True,sedan
920656,True,sedan
72568,True,sedan
80089,True,sedan
853693,True,sedan
690509,True,sedan
446055,True,sedan
881386,True,sedan
22899,True,sedan
268247,True,sedan
876300,True,sedan
209500,True,sedan
229417,True,sedan
561094,True,sedan
391837,True,sedan
429676,True,sedan
354117,True,sedan
983202,True,sedan
967276,True,sedan
584478,True,sedan
776567,True,sedan
323683,True,sedan
693802,True,sedan
542178,True,sedan
974769,True,sedan
348914,True,sedan
804909,True,sedan
283904,True,sedan
170475,True,sedan
46953,True,sedan
383201,True,sedan
899525,True,sedan
317463,True,sports car
687918,True,sedan
940917,True,sedan
524531,True,sedan
479053,True,sedan
394712,True,sedan
91223,True,sedan
193127,True,sedan
621378,True,sedan
392873,True,sedan
881691,True,sedan
230742,True,sedan
560257,True,sedan
414136,True,sedan
830971,True,sedan
932512,True,sedan
879172,True,sedan
500659,True,sedan
201965,True,sedan
197083,True,sedan
188850,True,sedan
868965,True,sedan
85611,True,sedan
799734,True,sedan
537020,True,sedan
80785,True,sedan
195369,True,sedan
986735,True,sedan
760083,True,sports car
905839,True,sedan
659258,True,sedan
775896,True,sedan
504453,True,sedan
789219,True,sedan
1126,True,sedan
364765,True,sedan
759523,True,sedan
3141,True,sedan
182844,True,sedan
416575,True,sedan
891508,True,sedan
443325,True,sedan
436675,True,sedan
915389,True,sedan
341794,True,sedan
3114,True,sedan
915288,True,sedan
546758,True,sedan
452090,True,sedan
928361,True,sedan
997578,True,sedan
940414,True,sports car
902883,True,sedan
156980,True,sports car
618266,True,sedan
605525,True,sedan
14662,True,sedan
86519,True,sedan
453940,True,sedan
562647,True,sedan
972309,True,sedan
936592,True,sedan
598794,True,sedan
819023,True,sedan
626387,True,sedan
247809,True,sedan
319749,True,sedan
893506,True,sedan
550968,True,sedan
395478,True,sedan
952775,True,sedan
690238,True,sedan
743166,True,sedan
355019,True,sedan
43317,True,sedan
263946,True,sedan
617394,True,sedan
778715,True,sedan
224416,True,sedan
471644,True,sedan
461980,True,sedan
187312,True,sedan
292609,True,sedan
114198,True,sedan
615012,True,sedan
68672,True,sedan
687969,True,sedan
947931,True,sedan
24832,True,sedan
403549,True,sedan
617979,True,sedan
113536,True,sedan
876900,True,sedan
830071,True,sports car
735160,True,sedan
882271,True,sedan
72781,True,sedan
810101,True,sedan
592029,True,sedan
731733,True,sedan
74109,True,sedan
925147,True,sedan
292767,True,sedan
955052,True,sedan
400990,True,sedan
407624,True,sedan
379938,True,sedan
442998,True,sedan
294092,True,sedan
846902,True,sedan
796578,True,sedan
739850,True,sedan
66987,True,sports car
260648,True,sedan
288172,True,sedan
694623,True,sedan
705310,True,sedan
952401,True,sedan
830337,True,sedan
705565,True,sedan
77589,True,sedan
777879,True,sedan
749577,True,sports car
974103,True,sedan
93333,True,sports car
183441,True,sedan
545673,True,sedan
854068,True,sedan
964168,True,sedan
6167,True,sports car
569821,True,sedan
980948,True,sedan
667580,True,sedan
492558,True,sedan
168698,True,sedan
935327,True,sedan
937359,True,sedan
296497,True,sedan
673813,True,sedan
367639,True,sedan
786100,True,sedan
168937,True,sedan
287710,True,sedan
800498,True,sedan
889867,True,sedan
634937,True,sedan
705744,True,sedan
267400,True,sedan
166423,True,sedan
214482,True,sedan
968533,True,sedan
584185,True,sedan
887267,True,sedan
559604,True,sedan
539002,True,sedan
709190,True,sedan
200709,True,sedan
815572,True,sedan
666379,True,sedan
235972,True,sedan
936534,True,sedan
502299,True,sedan
183997,True,sedan
250667,True,sedan
980884,True,sedan
992656,True,sedan
519341,True,sedan
554527,True,sedan
114922,True,sports car
701405,True,sedan
415873,True,sedan
278311,True,sedan
677281,True,sedan
10693,True,sedan
548489,True,sedan
384061,True,sedan
664557,True,sedan
207720,True,sedan
360663,True,sedan
867155,True,sedan
752576,True,sedan
127174,True,sedan
890058,True,sedan
365755,True,sedan
159521,True,sedan
676407,True,sedan
671572,True,sedan
602235,True,sedan
770058,True,sedan
13112,True,sedan
157338,True,sedan
320647,True,sedan
837712,True,sedan
701169,True,sedan
371790,True,sedan
739999,True,sedan
951613,True,sedan
310988,True,sedan
366291,True,sports car
830795,True,sedan
67841,True,sedan
589352,True,sedan
330613,True,sedan
512100,True,sedan
270827,True,sedan
641218,True,sedan
636331,True,sedan
920953,True,sedan
43807,True,sedan
160763,True,sports car
607136,True,sedan
476089,True,sedan
126610,True,sedan
874122,True,sedan
48680,True,sedan
657577,True,sedan
272107,True,sports car
924998,True,sedan
195814,True,sedan
740074,True,sedan
952705,True,sedan
876500,True,sedan
288139,True,sedan
485928,True,sedan
547789,True,sedan
680709,True,sedan
249418,True,sedan
154397,True,sedan
666481,True,sedan
232585,True,sedan
732352,True,sedan
32207,True,sedan
94131,True,sedan
225207,True,sedan
561674,True,sedan
604387,True,sedan
487393,True,sedan
421214,True,sedan
659012,True,sedan
332743,True,sedan
456333,True,sedan
776973,True,sedan
417736,True,sedan
998932,True,sedan
632407,True,sedan
227830,True,sedan
287438,True,sedan
744904,True,sedan
364089,True,sedan
248851,True,sedan
378286,True,sedan
619701,True,sedan
39271,True,sedan
642665,True,sedan
277346,True,sedan
541501,True,sedan
103562,True,sedan
780698,True,sedan
648168,True,sedan
732301,True,sedan
227619,True,sedan
8488,True,sedan
116556,True,sedan
408493,True,sedan
550812,True,sedan
120540,True,sedan
804033,True,sedan
933814,True,sedan
780111,True,sedan
637107,True,sedan
134022,True,sedan
843573,True,sedan
224209,True,sports car
663444,True,sedan
412755,True,sedan
237506,True,sedan
664350,True,sedan
267171,True,sedan
215397,True,sedan
532832,True,sedan
95223,True,sedan
113642,True,sedan
232232,True,sedan
76344,True,sedan
367640,True,sedan
343880,True,sedan
448358,True,sedan
699234,True,sedan
875152,True,sedan
302883,True,sports car
443332,True,sedan
488856,True,sedan
268094,True,sedan
299698,True,sports car
336173,True,sedan
992673,True,sedan
676770,True,sedan
142780,True,sedan
352690,True,sedan
45797,True,sedan
93976,True,sedan
564461,True,sedan
558920,True,sedan
541804,True,sedan
291575,True,sedan
157712,True,sedan
420995,True,sports car
370361,True,sedan
690969,True,sedan
566079,True,sedan
519855,True,sedan
689719,True,sedan
389959,True,sedan
189680,True,sedan
505640,True,sedan
351587,True,sedan
980505,True,sports car
798839,True,sedan
745009,True,sedan
66820,True,sedan
295488,True,sedan
278365,True,sedan
653704,True,sedan
537037,True,sedan
221647,True,sedan
42872,True,sedan
847915,True,sedan
203156,True,sedan
257264,True,sedan
511060,True,sedan
406803,True,sedan
577357,True,sedan
909251,True,sedan
360906,True,sedan
187054,True,sedan
274793,True,sedan
34708,True,sedan
55949,True,sports car
128281,True,sedan
166911,True,sedan
783629,True,sports car
887100,True,sedan
312478,True,sedan
93366,True,sedan
294112,True,sedan
817262,True,sedan
432592,True,sedan
860863,True,sedan
212760,True,sedan
231641,True,sedan
355897,True,sedan
135863,True,sedan
20043,True,sedan
53935,True,sedan
838898,True,sports car
194624,True,sedan
928788,True,sedan
869505,True,sedan
984659,True,sedan
757136,True,sedan
247868,True,sedan
637909,True,sports car
670230,True,sports car
526748,True,sedan
397209,True,sedan
388250,True,sedan
285594,True,sedan
841628,True,sedan
963672,True,sedan
171758,True,sedan
108958,True,sedan
296014,True,sedan
632524,True,sedan
764835,True,sedan
235168,True,sedan
233728,True,sedan
786931,True,sedan
567238,True,sedan
384636,True,sedan
314395,True,sedan
481678,True,sedan
825000,True,sedan
563666,True,sedan
709679,True,sedan
809451,True,sedan
869905,True,sedan
78311,True,sedan
925179,True,sedan
649769,True,sedan
154695,True,sedan
471479,True,sedan
154013,True,sedan
730370,True,sedan
709636,True,sedan
260428,True,sedan
881078,True,sedan
60951,True,sedan
507289,True,sedan
878865,True,sedan
287352,True,sedan
776910,True,sedan
207887,True,sedan
197431,True,sedan
199886,True,sedan
974712,True,sedan
237974,True,sedan
342342,True,sedan
528837,True,sedan
857615,True,sedan
86219,True,sedan
671080,True,sedan
539702,True,sedan
767312,True,sedan
253832,True,sedan
670634,True,sedan
337500,True,sedan
567122,True,sedan
436798,True,sedan
339147,True,sedan
340134,True,sedan
121362,True,sedan
409057,True,sedan
471795,True,sedan
623545,True,sedan
910030,True,sedan
258865,True,sedan
109980,True,sedan
369502,True,sedan
589105,True,sedan
712117,True,sedan
692867,True,sedan
394169,True,sedan
422097,True,sports car
295157,True,sedan
511532,True,sedan
993939,True,sedan
335122,True,sedan
794889,True,sedan
111426,True,sedan
158268,True,sedan
57623,True,sedan
968185,True,sedan
968194,True,sedan
639877,True,sedan
910841,True,sedan
822227,True,sedan
259113,True,sedan
306268,True,sedan
618829,True,sedan
614254,True,sedan
733736,True,sedan
215319,True,sedan
454069,True,sedan
581563,True,sedan
773778,True,sedan
829396,True,sedan
474755,True,sedan
331227,True,sedan
532643,True,sedan
934596,True,sedan
981912,True,sports car
391337,True,sedan
944240,True,sedan
404601,True,sedan
653566,True,sedan
345883,True,sedan
744915,True,sedan
439808,True,sedan
278596,True,sedan
722998,True,sports car
533402,True,sedan
233196,True,sedan
531749,True,sedan
591088,True,sedan
739141,True,sedan
989017,True,sedan
769692,True,sedan
728169,True,sedan
871987,True,sedan
844268,True,sedan
503572,True,sedan
49284,True,sedan
725213,True,sedan
9720,True,sedan
951947,True,sedan
422536,True,sedan
593636,True,sedan
912129,True,sedan
829121,True,sedan
217627,True,sedan
382139,True,sedan
94394,True,sedan
424880,True,sedan
990555,True,sedan
112301,True,sedan
321869,True,sedan
577364,True,sedan
26848,True,sedan
200558,True,sedan
837798,True,sedan
992975,True,sedan
118326,True,sedan
147347,True,sedan
892833,True,sedan
716262,True,sedan
459835,True,sedan
608261,True,sedan
273918,True,sedan
916521,True,sedan
947915,True,sedan
586547,True,sedan
63508,True,sedan
527357,True,sedan
385925,True,sedan
185027,True,sedan
384393,True,sedan
559301,True,sedan
267190,True,sedan
25459,True,sedan
686015,True,sedan
374142,True,sedan
908652,True,sedan
907528,True,sedan
990622,True,sedan
245142,True,sedan
507424,True,sedan
833770,True,sedan
463956,True,sedan
888650,True,sedan
527006,True,sedan
579130,True,sedan
479043,True,sedan
707119,True,sedan
747965,True,sedan
19568,True,sedan
356868,True,sedan
57769,True,sedan
896096,True,sedan
829777,True,sedan
12509,True,sedan
102865,True,sports car
862085,True,sedan
933768,True,sedan
936024,True,sedan
302189,True,sedan
971471,True,sedan
189179,True,sedan
715622,True,sedan
556911,True,sedan
143689,True,sedan
9914,True,sedan
624793,True,sedan
810417,True,sedan
13552,True,sedan
746569,True,sedan
567055,True,sedan
728580,True,sedan
422188,True,sports car
875592,True,sedan
781452,True,sedan
388171,True,sedan
871868,True,sedan
446063,True,sedan
280107,True,sedan
520649,True,sedan
902477,True,sedan
293796,True,sedan
651213,True,sedan
142709,True,sedan
430044,True,sedan
218271,True,sedan
459055,True,sports car
643290,True,sedan
448347,True,sedan
362814,True,sedan
202230,True,sedan
503527,True,sedan
130769,True,sedan
315893,True,sedan
55603,True,sedan
966860,True,sedan
800943,True,sedan
599732,True,sedan
139861,True,sedan
250086,True,sports car
615002,True,sedan
615641,True,sedan
548888,True,sedan
88614,True,sedan
331291,True,sedan
217002,True,sedan
909838,True,sedan
218063,True,sedan
987314,True,sedan
360122,True,sedan
674120,True,sedan
506080,True,sedan
148676,True,sedan
263202,True,sedan
397460,True,sedan
9574,True,sedan
949445,True,sedan
785433,True,sedan
332232,True,sports car
612876,True,sedan
507548,True,sports car
829901,True,sedan
147267,True,sedan
105009,True,sedan
464094,True,sedan
657999,True,sedan
511769,True,sedan
298277,True,sedan
750105,True,sedan
489922,True,sedan
701527,True,sedan
534597,True,sedan
893246,True,sedan
93567,True,sedan
673145,True,sedan
784982,True,sedan
873573,True,sedan
695076,True,sedan
923637,True,sedan
594395,True,sedan
728983,True,sedan
57792,True,sedan
604407,True,sedan
565694,True,sedan
234567,True,sedan
883688,True,sedan
948725,True,sedan
574832,True,sedan
222143,True,sedan
241217,True,sedan
813027,True,sedan
971853,True,sedan
962859,True,sedan
252553,True,sedan
228488,True,sedan
863165,True,sedan
122492,True,sedan
52965,True,sedan
461594,True,sedan
739281,True,sedan
965034,True,sedan
322058,True,sedan
657250,True,sports car
421862,True,sedan
677174,True,sedan
11244,True,sports car
698622,True,sedan
751259,True,sedan
927463,True,sedan
618996,True,sports car
809040,True,sedan
778054,True,sedan
548365,True,sedan
143302,True,sedan
268143,True,sedan
961840,True,sedan
597738,True,sedan
453506,True,sedan
537211,True,sedan
792526,True,sedan
780469,True,sedan
27653,True,sedan
129323,True,sedan
206538,True,sedan
484341,True,sedan
887645,True,sedan
473737,True,sedan
950182,True,sedan
761146,True,sedan
938131,True,sedan
640124,True,sedan
102549,True,sedan
818328,True,sedan
387579,True,sedan
316586,True,sedan
795662,True,sports car
412548,True,sedan
89332,True,sedan
869442,True,sedan
234005,True,sedan
576743,True,sedan
514828,True,sedan
589593,True,sedan
75945,True,sports car
296897,True,sedan
535887,True,sedan
530893,True,sedan
375269,True,sedan
244241,True,sedan
450113,True,sedan
137496,True,sedan
28132,True,sedan
171787,True,sedan
945932,True,sedan
271385,True,sedan
969530,True,sports car
354073,True,sports car
418062,True,sedan
915279,True,sedan
971942,True,sedan
472347,True,sedan
822658,True,sedan
801428,True,sedan
699793,True,sedan
131393,True,sedan
68732,True,sedan
472577,True,sedan
947102,True,sedan
285703,True,sedan
749180,True,sedan
808605,True,sedan
230454,True,sedan
727827,True,sedan
894602,True,sedan
955804,True,sports car
163142,True,sedan
754211,True,sedan
430369,True,sedan
103184,True,sedan
687248,True,sedan
149400,True,sedan
806194,True,sedan
189479,True,sports car
918883,True,sedan
438362,True,sedan
483085,True,sports car
809541,True,sedan
433410,True,sedan
181687,True,sedan
619293,True,sedan
873941,True,sedan
516891,True,sports car
796102,True,sedan
692007,True,sedan
814024,True,sedan
741247,True,sedan
98194,True,sedan
156407,True,sedan
171918,True,sedan
938104,True,sedan
616386,True,sedan
581027,True,sedan
780897,True,sedan
133862,True,sedan
101839,True,sedan
726199,True,sedan
991191,True,sedan
662827,True,sedan
632367,True,sedan
634100,True,sedan
998776,True,sedan
24843,True,sedan
601142,True,sedan
31026,True,sedan
67741,True,sedan
800279,True,sedan
914799,True,sedan
600491,True,sedan
213761,True,sedan
655686,True,sedan
528944,True,sedan
927765,True,sedan
75361,True,sedan
977617,True,sedan
331884,True,sedan
715735,True,sedan
125970,True,sedan
995108,True,sedan
95244,True,sedan
531981,True,sedan
496724,True,sedan
855986,True,sedan
94766,True,sedan
487130,True,sedan
553435,True,sedan
537205,True,sedan
648678,True,sedan
726139,True,sedan
920924,True,sedan
668589,True,sedan
321160,True,sports car
537983,True,sedan
255774,True,sedan
747616,True,sedan
391939,True,sedan
527636,True,sedan
567014,True,sedan
76473,True,sedan
629221,True,sedan
489949,True,sedan
598852,True,sedan
621643,True,sedan
981429,True,sedan
871231,True,sedan
195743,True,sedan
638512,True,sedan
689147,True,sedan
440095,True,sedan
332804,True,sports car
165678,True,sedan
864206,True,sedan
809136,True,sedan
645189,True,sedan
945524,True,sedan
230845,True,sedan
414658,True,sedan
599432,True,sedan
196636,True,sedan
509738,True,sedan
179788,True,sedan
618987,True,sedan
802092,True,sedan
744204,True,sedan
499008,True,sedan
707945,True,sedan
963286,True,sedan
812722,True,sedan
773115,True,sedan
960136,True,sedan
647213,True,sedan
205892,True,sedan
267032,True,sedan
27276,True,sedan
531131,True,sedan
778195,True,sedan
939389,True,sedan
834282,True,sedan
981793,True,sedan
473208,True,sedan
670181,True,sedan
417941,True,sedan
858084,True,sedan
809704,True,sedan
771717,True,sedan
135166,True,sedan
460721,True,sedan
965356,True,sedan
7967,True,sedan
730017,True,sedan
815396,True,sedan
752125,True,sedan
625980,True,sedan
122800,True,sedan
151717,True,sedan
316960,True,sedan
586621,True,sedan
223064,True,sedan
246328,True,sports car
908772,True,sedan
280990,True,sedan
162129,True,sedan
656450,True,sedan
323541,True,sedan
672023,True,sedan
314599,True,sedan
658421,True,sedan
236645,True,sedan
950177,True,sedan
562261,True,sedan
124605,True,sedan
417275,True,sedan
41734,True,sedan
502727,True,sedan
976385,True,sedan
51377,True,sedan
747158,True,sedan
100870,True,sedan
438080,True,sedan
20500,True,sedan
233711,True,sedan
100734,True,sedan
661605,True,sedan
67595,True,sedan
469243,True,sedan
683893,True,sedan
920288,True,sports car
723319,True,sedan
696548,True,sedan
237346,True,sedan
222322,True,sedan
584671,True,sedan
582062,True,sedan
684476,True,sedan
562582,True,sedan
434349,True,sedan
749301,True,sedan
57631,True,sedan
454040,True,sedan
565650,True,sedan
938007,True,sedan
341683,True,sedan
567612,True,sedan
619374,True,sedan
690336,True,sedan
612763,True,sedan
418826,True,sedan
218247,True,sedan
258553,True,sedan
166158,True,sedan
677159,True,sedan
269039,True,sedan
535998,True,sedan
85547,True,sedan
127523,True,sedan
23923,True,sedan
661421,True,sedan
329867,True,sedan
825349,True,sedan
523141,True,sedan
545575,True,sedan
492082,True,sedan
970684,True,sedan
808611,True,sedan
457160,True,sedan
205549,True,sedan
172991,True,sedan
584626,True,sedan
395702,True,sedan
717549,True,sedan
959391,True,sedan
338513,True,sedan
273524,True,sedan
308272,True,sedan
915758,True,sedan
726016,True,sedan
349674,True,sports car
950320,True,sports car
73871,True,sedan
652421,True,sedan
79700,True,sedan
419696,True,sedan
673931,True,sedan
305055,True,sedan
575571,True,sedan
732607,True,sports car
959559,True,sedan
213996,True,sedan
800126,True,sedan
919735,True,sedan
230073,True,sedan
528346,True,sedan
605381,True,sedan
312360,True,sedan
887362,True,sedan
349447,True,sedan
312112,True,sedan
505219,True,sedan
262243,True,sedan
120748,True,sedan
328633,True,sedan
370707,True,sedan
216071,True,sedan
820590,True,sedan
922572,True,sports car
805369,True,sedan
772578,True,sedan
372985,True,sedan
667912,True,sedan
187967,True,sedan
404970,True,sedan
32633,True,sedan
482472,True,sedan
81772,True,sedan
277057,True,sedan
486367,True,sedan
954449,True,sedan
822325,True,sports car
814001,True,sedan
529429,True,sedan
9810,True,sedan
115999,True,sedan
831779,True,sedan
856331,True,sports car
347835,True,sedan
102613,True,sedan
511284,True,sedan
549759,True,sports car
506166,True,sedan
361771,True,sedan
569313,True,sedan
877603,True,sedan
346384,True,sedan
868371,True,sedan
192740,True,sedan
124336,True,sedan
358754,True,sedan
346737,True,sedan
957592,True,sedan
747424,True,sedan
978142,True,sedan
398420,True,sedan
393578,True,sedan
786452,True,sedan
438810,True,sedan
928634,True,sedan
556694,True,sedan
662324,True,sedan
495404,True,sedan
774482,True,sports car
213400,True,sedan
948302,True,sedan
574897,True,sedan
860511,True,sedan
844035,True,sedan
597762,True,sedan
795820,True,sedan
103535,True,sedan
592075,True,sedan
948376,True,sedan
65029,True,sedan
160733,True,sedan
215190,True,sedan
251765,True,sedan
551093,True,sedan
611624,True,sedan
438799,True,sedan
950923,True,sedan
467378,True,sedan
978770,True,sedan
337080,True,sports car
461879,True,sedan
12392,True,sedan
746148,True,sedan
473110,True,sedan
167554,True,sedan
897410,True,sedan
796159,True,sedan
